 183-188 A6     ---     mask    Name of slitmask
--------------------------------------------------------------------------------
ComBer   12 27 13.38 +23 54 38.4 21.407 0.204 20.822 0.026 20.452 0.027 19.948 0.048 5373  57 177 3.23 0.04 1.38 +4.87 0.43                                               97.67  3.37 CB-1   218_212             
ComBer   12 27 20.67 +23 53 40.6 21.183 0.206 20.628 0.023 20.277 0.023 19.790 0.044 5454  49 186 3.17 0.04 1.39 +4.86 0.29                       +4.31 0.45              97.81  3.17 CB-1   219_151             
ComBer   12 27 28.07 +23 54 12.4 21.200 0.205 20.693 0.024 20.419 0.026 20.135 0.056 5946  61 327 3.37 0.06 1.34 +5.30 0.36 +6.31 0.88                                    92.33  3.24 CB-1   219_189             
ComBer   12 27 33.13 +23 52 19.5 20.365 0.222 19.691 0.016 19.292 0.015 18.857 0.028 5311  86 118 2.75 0.03 1.49 +4.75 0.23            +6.04 0.37 +4.43 0.50             101.23  2.29 CB-1   219_100             
CVnII    12 57 00.30 +34 26 08.5 21.826 0.204 21.009 0.027 20.568 0.029 20.250 0.052 5136  46 357 2.18 0.09 1.63 +6.15 0.13 +7.05 0.28 +6.14 0.41 +5.35 0.38 +4.23 0.23 -154.62  3.52 CVnII- 499_67              
CVnII    12 57 01.41 +34 21 07.7 22.377 0.183 21.621 0.039 21.173 0.042 20.703 0.075 5009  62  81 2.36 0.04 1.58 +6.38 0.13                       +5.78 0.55 +3.97 0.32 -144.33  3.05 CVnII- 499_531             
CVnII    12 57 04.15 +34 19 26.6 20.757 0.222 19.888 0.017 19.381 0.017 18.902 0.030 4892  89 220 1.55 0.06 1.78 +4.71 0.19                                             -148.08  2.21 CVnII- 499_86              
CVnII    12 57 05.84 +34 17 52.8 22.232 0.179 21.482 0.039 21.046 0.041 20.609 0.072 5101  55  88 2.33 0.04 1.59 +5.25 0.27            +6.04 0.59 +4.85 0.59            -136.56  3.42 CVnII- 499_14              
CVnII    12 57 08.17 +34 18 28.7 21.232 0.216 20.487 0.020 20.057 0.021 19.636 0.038 5083  58 488 1.92 0.10 1.69 +5.03 0.20                                             -138.82  2.61 CVnII- 499_99              
CVnII    12 57 08.22 +34 19 05.4 21.641 0.208 20.818 0.024 20.336 0.025 19.864 0.043 4913  57  78 1.98 0.04 1.67 +4.78 0.24                                             -147.01  2.92 CVnII- 499_170             
CVnII    12 57 08.59 +34 20 40.2 21.589 0.209 20.829 0.024 20.382 0.025 19.924 0.044 5041  54 420 2.03 0.09 1.66 +4.42 0.32                                             -146.13  2.98 CVnII- 499_94              
CVnII    12 57 09.41 +34 19 00.8 21.056 0.219 20.214 0.018 19.713 0.019 19.208 0.032 4842  78 111 1.69 0.04 1.74 +4.81 0.17 +6.03 0.78            +4.48 0.37 +2.81 0.68 -140.74  2.41 CVnII- 499_106             
CVnII    12 57 10.11 +34 17 35.5 22.126 0.193 21.394 0.034 20.971 0.037 20.548 0.066 5149  53  75 2.31 0.05 1.59 +5.49 0.21                                             -138.77  2.94 CVnII- 499_643             
CVnII    12 57 10.39 +34 19 45.7 21.013 0.219 20.168 0.018 19.671 0.018 19.184 0.032 4888  76 122 1.68 0.05 1.74 +5.38 0.14            +5.68 0.59 +3.73 0.67 +3.44 0.29 -146.31  2.30 CVnII- 499_113             
CVnII    12 57 10.76 +34 22 28.0 21.550 0.210 20.883 0.025 20.462 0.027 19.921 0.045 5080  52 361 2.05 0.10 1.66 +5.13 0.17                       +3.96 0.44            -151.33  2.76 CVnII- 499_105             
CVnII    12 57 10.93 +34 19 35.4 21.652 0.207 20.979 0.026 20.572 0.028 20.098 0.049 5152  53  90 2.13 0.04 1.64 +3.78 0.99                                             -141.88  3.76 CVnII- 499_116             
CVnII    12 57 11.11 +34 20 16.9 21.204 0.216 20.427 0.020 19.964 0.020 19.476 0.036 4963  66 156 1.83 0.05 1.71 +4.61 0.23                                             -131.99  2.50 CVnII- 499_115             
CVnII    12 57 12.48 +34 20 13.8 22.171 0.191 21.506 0.036 21.078 0.040 20.509 0.066 5042  47  82 2.29 0.04 1.60 +4.42 0.50                                             -141.70  4.15 CVnII- 499_661             
CVnII    12 57 13.64 +34 18 46.9 20.177 0.226 19.248 0.015 18.684 0.015 18.105 0.026 4766 109  89 1.16 0.04 1.87 +5.42 0.12            +6.02 0.36 +4.65 0.35 +3.73 0.24 -150.42  2.18 CVnII- 499_124             
CVnI     13 27 24.16 +33 31 34.3 22.198 0.187 21.320 0.033 20.842 0.034 20.494 0.065 5008  66 274 1.95 0.07 1.68 +5.46 0.25                                               20.70  3.63 CVn1-1 541_852             
CVnI     13 27 24.86 +33 31 25.0 21.737 0.204 20.832 0.024 20.298 0.024 19.786 0.043 4733  59 131 1.59 0.05 1.77 +5.17 0.17            +5.79 0.47 +4.09 0.55 +2.97 0.42   41.45  3.10 CVn1-1 541_279             
CVnI     13 27 25.93 +33 32 39.6 22.226 0.187 21.661 0.042 21.335 0.049 20.964 0.094 5503  73 404 2.24 0.08 1.61 +5.25 0.56                                               37.21  4.41 CVn1-1 541_859             
CVnI     13 27 27.05 +33 30 30.7 21.176 0.217 20.318 0.018 19.798 0.018 19.246 0.029 4799  73 102 1.38 0.05 1.82 +4.90 0.16            +5.66 0.54 +4.65 0.41 +2.70 0.55   41.26  2.41 CVn1-d 542_115             
CVnI     13 27 27.49 +33 31 49.2 23.117 0.149 22.311 0.071 21.856 0.075 21.459 0.145 5077 112 440 2.37 0.11 1.58 +5.94 0.25                       +5.51 0.80              14.74  5.77 CVn1-d 542_334             
CVnI     13 27 28.29 +33 32 10.6 20.669 0.225 19.625 0.015 18.981 0.013 18.317 0.022 4442  43  58 0.86 0.06 1.94 +5.53 0.10 +5.80 0.41 +5.54 0.23 +4.53 0.20 +2.82 0.16   31.85  2.16 CVn1-1 542_112             
CVnI     13 27 30.35 +33 32 04.3 21.798 0.202 21.122 0.028 20.678 0.030 20.064 0.049 4957  52 139 1.78 0.06 1.72 +5.45 0.15                       +4.20 0.40 +3.37 0.32   11.41  2.57 CVn1-d 542_505             
CVnI     13 27 30.41 +33 35 44.3 22.009 0.194 21.238 0.031 20.780 0.032 20.302 0.057 4990  57 202 1.88 0.06 1.70 +5.86 0.18                                               32.58  2.85 CVn1-1 542_453             
CVnI     13 27 30.79 +33 29 38.8 21.479 0.211 20.603 0.021 20.091 0.020 19.609 0.035 4800  57 128 1.54 0.05 1.78 +5.93 0.12 +6.73 0.54 +6.09 0.23            +3.07 0.36   29.21  2.53 CVn1-2 542_129             
CVnI     13 27 31.22 +33 29 59.1 20.490 0.226 19.281 0.014 18.550 0.012 17.873 0.019 4286  35  60 0.57 0.07 2.01 +5.67 0.10 +5.52 0.56 +5.46 0.18 +4.66 0.19 +2.89 0.12   23.31  2.13 CVn1-2 542_131             
CVnI     13 27 31.43 +33 32 57.7 22.446 0.184 21.991 0.056 21.719 0.067 21.344 0.131 5666 102 514 2.43 0.10 1.57 +6.04 0.45            +6.91 0.81                         40.14  8.16 CVn1-1 542_510             
CVnI     13 27 33.04 +33 32 45.7 22.544 0.169 21.663 0.042 21.153 0.042 20.688 0.077 4848  68 232 2.00 0.08 1.67 +4.42 0.63                                               31.68  4.12 CVn1-1 542_542             
CVnI     13 27 33.44 +33 31 45.4 23.535 0.301 23.139 0.151 22.789 0.181 21.986 0.258 5150 176 497 2.66 0.17 1.51 +6.69 0.19                                               29.89  8.44 CVn1-d 542_563             
CVnI     13 27 33.72 +33 31 53.7 23.045 0.156 22.316 0.072 21.894 0.078 21.476 0.149 5161 119 491 2.40 0.11 1.57 +5.44 0.50            +6.76 0.72                         28.29  6.88 CVn1-1 542_569             
CVnI     13 27 33.80 +33 32 57.3 21.627 0.207 20.742 0.023 20.203 0.022 19.633 0.036 4669  47 103 1.52 0.05 1.78 +5.70 0.12            +5.83 0.36 +4.80 0.26 +3.44 0.21   31.19  2.33 CVn1-1 542_132             
CVnI     13 27 35.32 +33 31 32.2 22.504 0.171 21.658 0.042 21.190 0.043 20.823 0.084 5055  67 316 2.09 0.08 1.65 +5.44 0.21                       +4.93 0.54 +4.05 0.41   16.37  3.43 CVn1-1 542_603             
CVnI     13 27 37.31 +33 33 08.9 21.676 0.206 20.752 0.023 20.197 0.022 19.643 0.037 4623  49 103 1.50 0.05 1.79 +5.49 0.12                       +4.03 0.28 +2.91 0.34   28.69  2.29 CVn1-1 542_278             
CVnI     13 27 37.48 +33 29 58.9 22.718 0.163 21.980 0.054 21.511 0.058 20.922 0.097 4901  73 240 2.12 0.08 1.64 +5.42 0.25                                               22.91  3.59 CVn1-d 542_641             
CVnI     13 27 38.40 +33 27 59.5 21.349 0.214 20.450 0.019 19.908 0.019 19.353 0.031 4695  52  98 1.40 0.05 1.81 +5.38 0.13            +5.43 0.67 +4.62 0.32 +3.19 0.24   26.01  2.43 CVn1-2 542_149             
CVnI     13 27 38.76 +33 32 55.3 20.975 0.221 19.975 0.016 19.385 0.015 18.838 0.025 4578  45  84 1.14 0.05 1.87 +5.23 0.11 +5.98 0.46            +4.07 0.20 +2.81 0.23   11.70  2.18 CVn1-1 542_141             
CVnI     13 27 39.32 +33 32 05.0 22.110 0.189 21.270 0.032 20.772 0.032 20.270 0.056 4862  45 175 1.83 0.06 1.71 +5.70 0.12            +5.71 0.46 +4.72 0.24 +3.27 0.27   19.82  2.44 CVn1-d 542_642             
CVnI     13 27 40.66 +33 28 16.5 21.803 0.201 20.999 0.026 20.522 0.027 20.033 0.047 4918  54 168 1.75 0.06 1.73 +5.75 0.14            +6.09 0.39 +4.37 0.49 +3.55 0.35   24.28  2.62 CVn1-2 542_154             
CVnI     13 27 42.11 +33 33 15.4 22.620 0.165 21.777 0.046 21.271 0.048 20.747 0.084 4810  66 224 2.02 0.08 1.66 +5.53 0.20                       +3.79 0.79              28.07  3.30 CVn1-1 542_23              
CVnI     13 27 43.86 +33 31 00.0 22.398 0.176 21.592 0.040 21.157 0.042 20.842 0.085 5167  60 354 2.12 0.08 1.64 +5.05 0.29                                               21.08  3.51 CVn1-d 542_727b            
CVnI     13 27 44.03 +33 32 36.4 22.911 0.163 22.254 0.068 21.844 0.076 21.325 0.135 5132  79 389 2.34 0.11 1.59 +6.03 0.18 +7.25 0.42 +6.44 0.44 +4.98 0.43              29.13  3.47 CVn1-d 542_699ab           
CVnI     13 27 44.15 +33 29 31.8 20.966 0.221 19.992 0.016 19.408 0.015 18.836 0.025 4594  38  79 1.14 0.05 1.87 +6.07 0.10 +6.10 0.30 +5.72 0.24 +4.46 0.19 +3.45 0.14   24.47  2.16 CVn1-2 542_167             
CVnI     13 27 44.57 +33 34 51.2 20.999 0.220 20.118 0.017 19.575 0.016 18.981 0.026 4686  50  84 1.24 0.05 1.85 +5.03 0.13            +5.35 0.46 +3.48 0.49              34.46  2.25 CVn1-1 542_10              
CVnI     13 27 45.79 +33 32 20.1 22.713 0.166 22.046 0.057 21.656 0.064 21.239 0.122 5276  83 423 2.32 0.10 1.59 +5.17 0.44                       +4.65 0.80              19.93  4.97 CVn1-1 542_742             
CVnI     13 27 46.66 +33 32 03.4 22.463 0.176 21.825 0.048 21.440 0.054 20.982 0.099 5239  66 348 2.21 0.09 1.62 +4.91 0.37                                  +3.28 0.68   40.88  3.11 CVn1-d 542_163             
CVnI     13 27 47.02 +33 32 54.0 22.961 0.106 22.074 0.084 21.595 0.067 21.262 0.137 5066 106 490 2.28 0.11 1.60 +6.04 0.15            +5.89 0.55            +3.23 0.68   26.90  3.43 CVn1-d 542_368             
CVnI     13 27 47.75 +33 31 53.5 21.881 0.198 21.162 0.029 20.725 0.031 20.221 0.054 5020  53 195 1.86 0.06 1.70 +5.56 0.19                       +4.02 0.68 +3.14 0.74   21.60  2.76 CVn1-2 542_782             
CVnI     13 27 47.75 +33 29 27.7 22.324 0.179 21.514 0.038 21.059 0.039 20.667 0.075 5059  56 288 2.04 0.07 1.66 +6.28 0.14 +7.53 0.41            +4.55 0.50              34.03  2.88 CVn1-2 542_826             
CVnI     13 27 48.57 +33 33 51.3 21.022 0.220 20.122 0.017 19.575 0.016 19.005 0.026 4702  47  90 1.25 0.05 1.85 +4.85 0.13 +5.63 0.87            +3.72 0.29              20.98  2.22 CVn1-1 542_172             
CVnI     13 27 48.65 +33 30 31.1 23.018 0.158 22.316 0.072 21.929 0.080 21.592 0.163 5236 122 573 2.47 0.12 1.56 +6.14 0.24                                               31.17  4.80 CVn1-d 542_828             
CVnI     13 27 49.18 +33 33 46.3 23.630 0.265 23.067 0.139 22.674 0.313 22.033 1.353 4957 478     2.65 0.80 1.51 +5.43 0.51                                               34.79  9.16 CVn1-d 542_792             
CVnI     13 27 49.23 +33 31 32.0 22.225 0.184 21.503 0.037 21.073 0.040 20.608 0.073 5108  57 265 2.02 0.08 1.66 +4.59 0.54                       +4.57 0.70              36.65  3.91 CVn1-2 542_822             
CVnI     13 27 49.74 +33 34 09.4 21.929 0.195 21.111 0.029 20.629 0.030 20.151 0.053 4921  48 182 1.79 0.06 1.72 +5.97 0.13                       +4.60 0.38              25.64  2.39 CVn1-1 542_291             
CVnI     13 27 49.90 +33 36 09.8 22.446 0.169 21.878 0.065 21.505 0.073 20.952 0.120 5211 101 361 2.20 0.10 1.62 +4.62 0.84                                               30.06  5.03 CVn1-1 194_670             
CVnI     13 27 49.99 +33 31 39.1 21.306 0.213 20.420 0.019 19.900 0.018 19.405 0.032 4796  50 117 1.45 0.05 1.80 +5.62 0.12 +5.84 0.88            +4.47 0.30 +2.69 0.52   32.11  2.24 CVn1-2 542_188             
CVnI     13 27 50.02 +33 31 53.3 20.963 0.221 20.018 0.016 19.461 0.015 18.934 0.025 4635  39  94 1.22 0.05 1.85 +5.55 0.10            +5.72 0.18 +4.31 0.16 +2.99 0.16   29.16  2.13 CVn1-d 542_186             
CVnI     13 27 51.59 +33 35 43.2 21.548 0.210 20.659 0.022 20.116 0.021 19.536 0.035 4678  60  97 1.47 0.05 1.79 +4.66 0.22                       +4.05 0.48              18.00  2.39 CVn1-1 542_183             
CVnI     13 27 51.76 +33 33 43.5 21.985 0.195 21.119 0.029 20.630 0.029 20.224 0.058 4929  49 217 1.82 0.06 1.71 +4.68 0.26                       +4.21 0.39              40.19  2.80 CVn1-1 542_837             
CVnI     13 27 52.87 +33 31 32.1 21.684 0.205 20.847 0.024 20.334 0.024 19.769 0.040 4766  50 118 1.60 0.05 1.76 +5.53 0.13 +6.31 0.53            +4.24 0.41 +2.88 0.51   26.04  2.43 CVn1-2 542_297             
CVnI     13 27 52.99 +33 30 16.7 22.407 0.177 21.781 0.046 21.397 0.052 20.919 0.095 5242  69 336 2.18 0.09 1.63 +5.18 0.33            +6.36 0.47 +4.97 0.57              18.42  3.96 CVn1-2 542_922             
CVnI     13 27 53.60 +33 31 54.8 23.703 0.181 22.810 0.110 22.355 0.293 22.129 1.353 4599 449     2.66 0.77 1.51 +5.78 0.24            +6.84 0.50                         23.41  5.88 CVn1-d 542_907             
CVnI     13 27 55.65 +33 33 24.5 20.334 0.227 19.190 0.014 18.503 0.012 17.868 0.019 4269  46  50 0.64 0.06 1.99 +4.82 0.10            +5.03 0.46 +3.76 0.15 +2.37 0.18   22.13  2.12 CVn1-1 542_207             
CVnI     13 27 55.76 +33 32 42.1 20.763 0.223 19.709 0.015 19.074 0.013 18.460 0.022 4401  48  65 0.93 0.05 1.92 +5.55 0.10 +5.72 0.43 +5.67 0.23 +4.33 0.26 +2.99 0.15   20.58  2.14 CVn1-2 542_209             
CVnI     13 27 57.18 +33 31 46.5 22.635 0.167 21.932 0.052 21.508 0.057 21.025 0.104 5097  78 322 2.21 0.09 1.62 +4.88 0.36                                               31.42  3.26 CVn1-d 542_982             
CVnI     13 27 57.64 +33 34 32.3 22.995 0.166 22.339 0.073 21.895 0.081 21.246 0.132 4978  98 289 2.28 0.10 1.60 +5.16 0.41            +6.54 0.72                         30.79  5.11 CVn1-1 542_950             
CVnI     13 27 57.84 +33 37 54.5 20.177 0.225 19.150 0.018 18.527 0.019 17.904 0.027 4507  39  80 0.72 0.06 1.97 +5.94 0.10 +5.82 0.55 +5.61 0.23 +4.74 0.16 +3.25 0.14   31.50  2.13 CVn1-3 195_85              
CVnI     13 27 58.09 +33 33 00.2 21.324 0.215 20.388 0.019 19.831 0.018 19.290 0.029 4652  44  95 1.36 0.05 1.82 +5.67 0.11            +5.64 0.31 +4.41 0.21 +3.09 0.23   27.87  2.21 CVn1-1 542_216             
CVnI     13 27 58.27 +33 31 38.1 20.528 0.226 19.347 0.014 18.640 0.012 17.997 0.020 4353  25  62 0.66 0.07 1.99 +5.92 0.10 +5.96 0.24 +5.50 0.20 +4.63 0.15 +2.94 0.12   28.29  2.11 CVn1-d 542_222             
CVnI     13 27 58.49 +33 34 42.4 22.982 0.166 22.304 0.070 21.894 0.079 21.416 0.147 5172 100 433 2.38 0.11 1.58 +5.22 0.51                                               49.27 11.87 CVn1-1 542_966             
CVnI     13 27 58.62 +33 36 54.0 20.360 0.223 19.368 0.018 18.777 0.019 18.215 0.028 4442  48  89 0.89 0.05 1.93 +5.71 0.10            +5.58 0.24 +4.51 0.26 +3.28 0.15   24.69  2.14 CVn1-3 195_89              
CVnI     13 27 58.63 +33 29 21.5 22.371 0.179 21.727 0.044 21.311 0.049 20.743 0.084 5063  58 242 2.09 0.08 1.65 +5.17 0.27                       +4.08 0.60              39.23  3.92 CVn1-2 542_1055            
CVnI     13 27 59.22 +33 33 06.7 21.829 0.201 20.963 0.026 20.427 0.026 19.830 0.047 4678  45 109 1.60 0.05 1.76 +5.62 0.12            +5.92 0.34 +4.52 0.29 +2.83 0.45   19.98  2.53 CVn1-1 542_997             
CVnI     13 27 59.47 +33 31 28.3 22.895 0.160 22.203 0.065 21.740 0.071 21.085 0.114 4880  93 242 2.19 0.09 1.62 +6.23 0.16 +7.32 0.55            +4.76 0.85 +3.36 0.84   28.47  3.58 CVn1-2 542_1037            
CVnI     13 27 59.58 +33 34 03.9 22.092 0.191 21.290 0.032 20.809 0.033 20.299 0.058 4900  46 179 1.85 0.06 1.70 +5.64 0.13                       +4.14 0.24              28.56  2.37 CVn1-d 542_995             
CVnI     13 27 59.59 +33 29 36.8 21.944 0.195 21.163 0.029 20.705 0.030 20.244 0.055 4988  47 202 1.85 0.06 1.70 +5.39 0.17                       +3.76 0.53              25.13  2.68 CVn1-2 542_1071            
CVnI     13 28 00.03 +33 32 29.3 23.474 0.166 22.664 0.097 22.242 0.105 21.982 0.229 5306 167 803 2.62 0.16 1.52 +5.52 0.45            +6.42 0.75                         39.53  8.91 CVn1-d 542_1035            
CVnI     13 28 00.30 +33 27 41.2 22.085 0.191 21.561 0.039 21.179 0.044 20.508 0.071 5093  54 188 2.01 0.07 1.67 +6.35 0.16                                  +3.92 0.44   40.61  3.40 CVn1-3 542_1104            
CVnI     13 28 00.83 +33 36 05.6 22.363 0.169 21.670 0.053 21.249 0.058 20.759 0.100 5115  80 312 2.09 0.09 1.65 +5.78 0.29            +6.29 0.56                         14.79  3.83 CVn1-3 195_418             
CVnI     13 28 01.18 +33 39 06.7 22.239 0.173 21.537 0.048 21.153 0.053 20.833 0.101 5299  74 420 2.15 0.09 1.63 +6.03 0.24            +6.87 0.42            +3.67 0.85   21.48  3.16 CVn1-3 195_393             
CVnI     13 28 01.41 +33 30 00.1 20.740 0.223 19.793 0.015 19.215 0.014 18.616 0.023 4593  56  77 1.06 0.05 1.89 +4.90 0.12            +5.30 0.43 +3.67 0.22              20.19  2.15 CVn1-2 542_231             
CVnI     13 28 01.41 +33 28 31.0 21.951 0.195 21.114 0.028 20.647 0.029 20.264 0.055 5024  50 236 1.86 0.07 1.70 +5.13 0.27                       +5.04 0.67              36.64  3.30 CVn1-3 542_1113            
CVnI     13 28 01.60 +33 32 49.3 21.759 0.202 20.990 0.026 20.518 0.027 19.981 0.046 4923  49 149 1.73 0.06 1.73 +5.59 0.13            +5.80 0.32 +3.70 0.50              24.32  2.36 CVn1-d 542_304             
CVnI     13 28 01.63 +33 38 17.1 22.544 0.164 21.867 0.062 21.488 0.070 21.129 0.131 5302 110 488 2.28 0.10 1.60 +6.05 0.30                                               44.34  4.18 CVn1-3 195_406             
CVnI     13 28 02.00 +33 35 44.0 22.607 0.206 22.273 0.090 22.013 0.111 21.446 0.183 5513 133 592 2.47 0.14 1.56 +5.76 0.61                                               22.39 13.42 CVn1-1 195_444             
CVnI     13 28 02.45 +33 31 09.2 22.305 0.180 21.466 0.036 20.990 0.037 20.577 0.071 4978  54 255 1.98 0.07 1.67 +5.87 0.16                       +4.31 0.60 +3.17 0.74   25.14  3.01 CVn1-2 542_1096            
CVnI     13 28 02.50 +33 31 58.7 21.867 0.198 21.160 0.029 20.728 0.031 20.223 0.055 5044  53 196 1.86 0.06 1.70 +6.00 0.14                       +4.69 0.43              29.69  2.59 CVn1-2 542_1088            
CVnI     13 28 02.65 +33 36 06.8 21.571 0.200 20.850 0.030 20.433 0.033 20.019 0.056 5093  50 250 1.79 0.07 1.72 +5.64 0.17 +6.53 0.60 +5.93 0.47 +4.28 0.57 +3.64 0.36   32.57  2.52 CVn1-1 195_445             
CVnI     13 28 02.78 +33 32 42.8 22.170 0.186 21.531 0.039 21.178 0.043 20.846 0.087 5402  66 384 2.17 0.08 1.63 +5.70 0.27            +6.15 0.58 +4.61 0.65              40.69  3.46 CVn1-2 542_1085            
CVnI     13 28 03.24 +33 29 47.5 22.754 0.158 22.006 0.056 21.584 0.061 21.200 0.120 5174  88 419 2.28 0.10 1.60 +5.21 0.33            +6.05 0.78 +4.24 0.78              21.38  4.10 CVn1-2 542_1136            
CVnI     13 28 03.54 +33 29 54.0 22.694 0.164 21.984 0.054 21.582 0.060 21.205 0.119 5260  86 438 2.30 0.10 1.60 +5.32 0.33                       +5.14 0.60              25.32  5.30 CVn1-2 542_1129            
CVnI     13 28 03.79 +33 38 09.1 21.235 0.209 20.467 0.025 20.007 0.026 19.513 0.042 4972  52 149 1.54 0.06 1.78 +5.98 0.13            +5.98 0.46            +3.35 0.40   20.23  2.39 CVn1-3 195_99              
CVnI     13 28 03.86 +33 34 37.3 22.771 0.172 22.170 0.064 21.806 0.074 21.359 0.139 5313  91 458 2.38 0.11 1.58 +4.75 0.41            +5.83 0.98                         32.12  3.85 CVn1-d 542_1073            
CVnI     13 28 04.80 +33 30 14.8 22.288 0.182 21.634 0.041 21.214 0.045 20.657 0.078 5074  56 231 2.05 0.08 1.66 +5.36 0.23            +6.12 0.51            +3.47 0.53   22.50  3.46 CVn1-2 542_1147            
CVnI     13 28 04.86 +33 35 58.4 22.003 0.186 21.474 0.046 21.153 0.053 20.730 0.096 5423  64 406 2.14 0.09 1.63 +5.36 0.40                                               37.72  3.88 CVn1-1 195_472             
CVnI     13 28 05.88 +33 34 12.0 22.581 0.171 21.871 0.050 21.460 0.055 21.045 0.105 5139  72 370 2.22 0.09 1.62 +5.81 0.23                                  +3.97 0.44   33.16  3.55 CVn1-1 542_1112            
CVnI     13 28 06.20 +33 30 04.7 22.491 0.179 21.945 0.053 21.593 0.061 21.084 0.111 5317  72 363 2.27 0.09 1.60 +5.96 0.24            +6.23 0.72 +4.44 0.70              15.96  5.27 CVn1-2 542_389             
CVnI     13 28 06.37 +33 27 18.4 21.407 0.211 20.558 0.021 20.030 0.020 19.427 0.031 4708  49  90 1.44 0.05 1.80 +5.16 0.15                       +4.20 0.38              34.14  2.38 CVn1-3 543_70              
CVnI     13 28 07.20 +33 36 05.4 20.794 0.217 19.962 0.021 19.451 0.022 18.886 0.034 4771  43 111 1.24 0.05 1.85 +5.54 0.11 +5.76 0.69 +5.91 0.21 +4.44 0.24 +2.83 0.32   27.29  2.19 CVn1-1 195_120             
CVnI     13 28 07.21 +33 30 33.0 20.996 0.220 20.114 0.017 19.578 0.016 19.013 0.027 4722  47  95 1.27 0.05 1.84 +4.70 0.13 +5.72 0.68            +3.60 0.26 +2.78 0.29   46.41  2.21 CVn1-2 542_243             
CVnI     13 28 07.39 +33 27 09.8 22.723 0.161 21.947 0.053 21.472 0.055 20.937 0.098 4939  79 266 2.13 0.09 1.64 +6.08 0.21 +6.88 0.76 +6.85 0.45            +3.81 0.59   24.24  3.35 CVn1-3 543_425             
CVnI     13 28 07.53 +33 33 47.4 22.108 0.190 21.317 0.033 20.833 0.034 20.292 0.059 4882  44 173 1.85 0.06 1.71 +5.73 0.13 +6.46 0.54 +6.22 0.29 +4.59 0.34              39.67  2.84 CVn1-1 542_1144            
CVnI     13 28 07.83 +33 36 38.3 21.488 0.202 20.827 0.030 20.428 0.033 19.962 0.054 5134  47 220 1.77 0.06 1.72 +5.58 0.18                       +5.08 0.30              32.02  3.01 CVn1-3 195_279             
CVnI     13 28 08.01 +33 30 50.6 22.995 0.163 22.341 0.073 21.898 0.081 21.244 0.132 4948 106 292 2.28 0.10 1.60 +5.44 0.42            +6.08 0.98                         15.26  5.38 CVn1-3 542_1199b           
CVnI     13 28 08.19 +33 31 06.2 20.526 0.226 19.480 0.014 18.847 0.013 18.231 0.021 4392  55  72 0.85 0.05 1.94 +5.21 0.11            +5.56 0.24 +3.97 0.21 +2.65 0.18   45.78  2.12 CVn1-2 542_245             
CVnI     13 28 08.27 +33 33 36.0 22.524 0.171 21.681 0.043 21.199 0.044 20.771 0.084 4914  67 266 2.06 0.08 1.65 +5.89 0.14            +6.09 0.36 +4.10 0.60 +3.08 0.66   24.13  2.88 CVn1-d 542_1159            
CVnI     13 28 08.30 +33 33 01.6 22.734 0.169 22.112 0.061 21.814 0.073 21.670 0.170 5780 114 762 2.55 0.13 1.54 +5.33 0.45            +6.55 0.59 +5.28 0.62              34.87  6.50 CVn1-d 542_1169            
CVnI     13 28 08.48 +33 33 29.3 21.834 0.200 21.121 0.028 20.676 0.030 20.136 0.053 4984  52 166 1.81 0.06 1.71 +5.51 0.17 +6.38 0.76 +5.97 0.38 +3.95 0.73 +3.34 0.45   26.61  2.67 CVn1-2 542_1166            
CVnI     13 28 08.50 +33 34 26.3 23.253 0.143 22.354 0.074 21.877 0.079 21.580 0.179 5102 129 606 2.41 0.13 1.57 +6.12 0.21            +6.49 0.55 +5.22 0.70 +3.74 0.72   23.26  4.24 CVn1-d 542_1150            
CVnI     13 28 08.70 +33 36 41.3 22.509 0.164 21.810 0.059 21.445 0.067 21.184 0.149 5386 101 582 2.31 0.11 1.60 +6.90 0.17                                               35.83  5.12 CVn1-1 195_514             
CVnI     13 28 08.82 +33 34 41.2 20.847 0.223 19.873 0.016 19.293 0.014 18.738 0.024 4651  55  86 1.11 0.05 1.88 +5.40 0.11 +6.14 0.39 +6.05 0.20 +4.46 0.31 +2.72 0.34   23.65  2.16 CVn1-3 542_88              
CVnI     13 28 08.96 +33 33 08.4 22.700 0.168 22.044 0.057 21.696 0.066 21.421 0.141 5501 105 541 2.42 0.11 1.57 +5.42 0.58            +6.35 0.80                         31.22  5.30 CVn1-3 542_1177            
CVnI     13 28 09.08 +33 32 54.6 22.501 0.174 21.858 0.049 21.447 0.055 20.899 0.096 5120  86 285 2.16 0.09 1.63 +4.11 0.73                                               41.59  3.09 CVn1-d 542_1184c           
CVnI     13 28 09.20 +33 38 26.5 22.140 0.179 21.518 0.047 21.119 0.053 20.578 0.086 5132  72 265 2.03 0.08 1.66 +5.53 0.27                       +4.75 0.79 +4.04 0.54   25.58  5.37 CVn1-3 195_503             
CVnI     13 28 09.51 +33 35 43.2 21.303 0.209 20.319 0.023 19.750 0.024 19.261 0.037 4598  85 122 1.34 0.05 1.82 +5.17 0.16            +5.79 0.91 +5.02 0.30              49.04  2.19 CVn1-3 195_122             
CVnI     13 28 09.58 +33 34 31.0 22.621 0.173 21.981 0.054 21.652 0.064 21.421 0.140 5616  93 578 2.43 0.11 1.57 +5.74 0.46                                               41.60  5.51 CVn1-3 542_1170            
